run_date,listing_id,title,price_eur,length_ft,year,url,source,region
2026-07-16,1337de38be7b,Kadey Krogen 38 Cutter 1986,,38.2,1986,https://www.apolloduck.com/boat/kadey-krogen-38-for-sale/833802,apolloduck,greece
2026-07-16,804d61dbdb24,Hans Alma 42,,42.0,2004,https://www.apolloduck.com/boat/sailing-yachts-cruising-yacht-for-sale/807984,apolloduck,greece
2026-07-16,16fd41fa6150,Bavaria C42,189000,40.6,2021,https://www.apolloduck.com/boat/bavaria-yachts-c42-for-sale/832465,apolloduck,greece
2026-07-16,641f70bc7e8f,2017 Lagoon 42,329000,42.0,2017,https://www.apolloduck.com/boat/lagoon-42-for-sale/816629,apolloduck,greece
2026-07-16,ba08f7002364,LAGOON 42,390000,42.0,2017,https://www.apolloduck.com/boat/lagoon-42-for-sale/756934,apolloduck,greece
2026-07-16,f20cdf65ac77,2009 Hunter 39,99500,39.0,2009,https://www.apolloduck.com/boat/hunter-marine-39-for-sale/833664,apolloduck,greece
2026-07-16,314b35c0fc4a,Dufour A9000 - Aluminium Bluewater Cruiser,21000,40.0,1983,https://www.apolloduck.com/boat/dufour-9000-a-for-sale/832451,apolloduck,greece
2026-07-16,aec104e048d8,Beneteau Oceanis 40.1,185000,42.2,2022,https://www.apolloduck.com/boat/beneteau-oceanis-40-1-for-sale/833601,apolloduck,greece
2026-07-16,58f27f1c4fea,Alubat Ovni 395,225000,41.9,2005,https://www.apolloduck.com/boat/alubat-ovni-395-for-sale/829252,apolloduck,greece
2026-07-16,25cb8f4e94a4,Beneteau 411 Clipper,,41.0,2001,https://www.apolloduck.com/boat/beneteau-oceanis-411-for-sale/755509,apolloduck,greece
2026-07-16,463f69d895a2,2003 Bavaria 38,59000,40.0,2003,https://www.apolloduck.com/boat/bavaria-yachts-38-cruiser-for-sale/833494,apolloduck,greece
2026-07-16,e1d237e71eeb,Beneteau Oceanis 423,110000,42.0,2004,https://www.apolloduck.com/boat/beneteau-oceanis-423-for-sale/793078,apolloduck,greece
2026-07-16,8f73a0140137,Bavaria 42 Cruiser,89750,42.0,2006,https://www.apolloduck.com/boat/bavaria-yachts-42-cruiser-for-sale/829058,apolloduck,greece
2026-07-16,dd08a091a796,2005 Bavaria 38 Cruiser,64000,39.0,2005,https://www.apolloduck.com/boat/bavaria-yachts-38-cruiser-for-sale/829597,apolloduck,greece
2026-07-16,0bde0aea00d2,Oyster 39,45000,40.7,1980,https://www.apolloduck.com/boat/oyster-yachts-39-for-sale/766009,apolloduck,greece
2026-07-16,dfeb3edc1b2f,Athena 38,,38.1,2005,https://www.apolloduck.com/boat/fountaine-pajot-athena-38-for-sale/794657,apolloduck,greece
2026-07-16,a795d7ea8316,2001 Bavaria 40 Ocean,78000,40.0,2001,https://www.apolloduck.com/boat/bavaria-yachts-40-ocean-for-sale/795094,apolloduck,greece
2026-07-16,3956ba72b589,Dufour 405 GL,120000,40.0,2011,https://www.apolloduck.com/boat/dufour-405-grand-large-for-sale/806373,apolloduck,greece
2026-07-16,fe2cd8558fe7,2020 Jeanneau Sun Odyssey 440,155000,41.0,2020,https://www.apolloduck.com/boat/jeanneau-sun-odyssey-440-for-sale/829510,apolloduck,greece
2026-07-16,95c499006d56,Fountaine Pajot Lucia 40,350000,38.5,2020,https://www.apolloduck.com/boat/fountaine-pajot-lucia-40-for-sale/825519,apolloduck,greece
2026-07-16,49e33afd4860,"Bavaria 38, built 2004",,40.4,2004,https://www.apolloduck.com/boat/bavaria-yachts-38-cruiser-for-sale/793685,apolloduck,greece
2026-07-16,dc6a7c7089c4,Bavaria 38 Holiday,65000,38.9,1999,https://www.apolloduck.com/boat/bavaria-yachts-38-holiday-for-sale/815904,apolloduck,greece
2026-07-16,47f321931fcf,Beneteau Oceanis 40,75000,40.0,2009,https://www.apolloduck.com/boat/beneteau-oceanis-40-for-sale/823604,apolloduck,greece
2026-07-16,f22fab246c13,Bavaria 38,64000,40.4,2003,https://www.apolloduck.com/boat/bavaria-yachts-38-cruiser-for-sale/833150,apolloduck,greece
2026-07-16,e192b81694f5,Oceanis 43.3,126000,41.8,2011,https://www.apolloduck.com/boat/beneteau-oceanis-43-for-sale/815399,apolloduck,greece
2026-07-16,efd38c9ea8e5,Dufour Gib Sea 43,67000,42.0,2002,https://www.apolloduck.com/boat/gib-sea-43-for-sale/829276,apolloduck,greece
2026-07-16,62e4e206fd00,Jeanneau Sun Odyssey 409,115000,40.5,2011,https://www.apolloduck.com/boat/jeanneau-sun-odyssey-409-for-sale/829268,apolloduck,greece
2026-07-16,8f9cf4c3f3af,Sun Odyssey 42i,109000,41.0,2008,https://www.apolloduck.com/boat/jeanneau-sun-odyssey-42i-for-sale/815395,apolloduck,greece
2026-07-16,174b3c1951f3,Jeanneau Sunfizz 40,,40.4,1983,https://www.apolloduck.com/boat/jeanneau-sun-fizz-40-for-sale/815286,apolloduck,greece
2026-07-16,99aed19b58cb,Sun Odyssey 419,160000,39.4,2018,https://www.apolloduck.com/boat/jeanneau-sun-odyssey-419-for-sale/815331,apolloduck,greece
2026-07-16,f0168494fda5,Bavaria Cruiser 41,162000,39.3,2018,https://www.apolloduck.com/boat/bavaria-yachts-41-cruiser-for-sale/815329,apolloduck,greece
2026-07-16,d71cae429951,Oceanis 41.1,,40.7,2016,https://www.apolloduck.com/boat/beneteau-oceanis-41-1-for-sale/815316,apolloduck,greece
2026-07-16,98042cb22e8e,Fountaine Pajot Lucia 40,350000,40.0,2019,https://www.apolloduck.com/boat/fountaine-pajot-lucia-40-for-sale/805667,apolloduck,greece
2026-07-16,b63f68404f6d,BAVARIA 39 CRUISER,74950,39.1,2006,https://www.apolloduck.com/boat/bavaria-yachts-39-cruiser-for-sale/833076,apolloduck,greece
2026-07-16,268c61eb261a,1999 Dufour 41 Classic,81500,39.2,1999,https://www.apolloduck.com/boat/dufour-41-classic-for-sale/815528,apolloduck,greece
2026-07-16,1567d4be75f2,Oceanis 40.1,242000,42.2,2022,https://www.apolloduck.com/boat/beneteau-oceanis-40-1-for-sale/815314,apolloduck,greece
2026-07-16,f12ea5f2e89d,2005 Jeanneau Sun Odyssey 40.3,72500,40.0,2005,https://www.apolloduck.com/boat/jeanneau-sun-odyssey-40-3-for-sale/832943,apolloduck,greece
2026-07-16,5dfa3eb294ae,Gozzard 36E,139000,42.0,1999,https://www.apolloduck.com/boat/gozzard-36-for-sale/815362,apolloduck,greece
2026-07-16,9713cea97602,2017 Lagoon 42,469000,42.0,2017,https://www.apolloduck.com/boat/lagoon-42-for-sale/825232,apolloduck,greece
2026-07-16,4cf4706cdb1b,Jeanneau Sun Odyssey 40,76000,40.0,2002,https://www.apolloduck.com/boat/jeanneau-sun-odyssey-40-for-sale/805207,apolloduck,greece
2026-07-16,1d631e15a478,2010 Bavaria Cruiser 40,87000,40.0,2010,https://www.apolloduck.com/boat/bavaria-yachts-40-cruiser-for-sale/784840,apolloduck,greece
2026-07-16,dbf94e30b3f7,Jeanneau Sun Legende 41,55000,40.5,1989,https://www.apolloduck.com/boat/jeanneau-sun-legend-41-for-sale/828858,apolloduck,greece
2026-07-16,b424dca5d4a2,Dufour 405 GL,,40.0,2011,https://www.apolloduck.com/boat/dufour-405-grand-large-for-sale/813244,apolloduck,greece
2026-07-16,bf56b1d655cf,Crossbow 40,,40.0,1991,https://www.apolloduck.com/boat/lavranos-crossbow-40-for-sale/807317,apolloduck,greece
2026-07-16,9510f40c1cbb,HANSE 400E 2008,48000,39.7,2008,https://www.apolloduck.com/boat/hanse-400e-for-sale/832735,apolloduck,greece
2026-07-16,f57aea5c2df0,Yacht Share Sale. (1 quarter) Bavaria 41 Holiday.,,40.7,1998,https://www.apolloduck.com/boat/bavaria-yachts-41-holiday-for-sale/647544,apolloduck,greece
2026-07-16,587424b221b2,2005 Bavaria 42 Cruiser,89000,42.0,2005,https://www.apolloduck.com/boat/bavaria-yachts-42-cruiser-for-sale/813994,apolloduck,greece
2026-07-16,db5b17ae17ac,2005 Fountaine Pajot LAVEZZI 40,205000,40.0,2005,https://www.apolloduck.com/boat/fountaine-pajot-lavezzi-40-for-sale/813995,apolloduck,greece
2026-07-16,6537fb336d3a,Jeanneau Sun Odyssey 409,140000,40.5,2011,https://www.apolloduck.com/boat/jeanneau-sun-odyssey-409-for-sale/828477,apolloduck,greece
2026-07-16,d96edebb6db0,1988 Beneteau First 405,40000,40.7,1988,https://www.apolloduck.com/boat/beneteau-first-405-for-sale/702630,apolloduck,greece
2026-07-16,1cd8498a7e81,Alpa 42,69950,42.0,1978,https://www.apolloduck.com/boat/alpa-42-for-sale/828305,apolloduck,greece
2026-07-16,0a53f373f85a,1983 Wauquiez Amphitrite,85000,43.0,1983,https://www.apolloduck.com/boat/wauquiez-amphitrite-43-for-sale/804090,apolloduck,greece
2026-07-16,709909118d0a,2001 Beneteau Oceanis Clipper 393,74500,39.0,2001,https://www.apolloduck.com/boat/beneteau-oceanis-393-for-sale/804089,apolloduck,greece
2026-07-16,48ad85cd97b8,1994 Nauticat 38,98000,38.7,1994,https://www.apolloduck.com/boat/nauticat-38-for-sale/824462,apolloduck,greece
2026-07-16,f1c44e5bfb82,2007 Beneteau Oceanis 40,93000,39.9,2007,https://www.apolloduck.com/boat/beneteau-oceanis-40-for-sale/791962,apolloduck,greece
2026-07-16,3f72861816a9,Beneteau Oceanis 411 Clipper Celebration,89000,41.9,2003,https://www.apolloduck.com/boat/beneteau-oceanis-411-for-sale/824292,apolloduck,greece
2026-07-16,582d91e9ed3c,Salona 42,135000,42.0,2013,https://www.apolloduck.com/boat/salona-42-for-sale/762763,apolloduck,greece
2026-07-16,1405ba4ea7c0,Catana 431 Ocean Type Owner's Version,360000,43.0,2004,https://www.apolloduck.com/boat/catana-431-for-sale/822338,apolloduck,greece
2026-07-16,87b2a8c31bb9,Jeanneau Sun Odyssey 39i,95000,38.9,2007,https://www.apolloduck.com/boat/jeanneau-sun-odyssey-39i-for-sale/813096,apolloduck,greece
2026-07-16,2e857311e196,Wauquiez 43,177500,43.0,2000,https://www.apolloduck.com/boat/wauquiez-43ps-for-sale/790909,apolloduck,greece
2026-07-16,c7c62a9a93ce,Beneteau Oceanis 430 Owner's Version,54000,42.5,1989,https://www.apolloduck.com/boat/beneteau-oceanis-430-for-sale/812955,apolloduck,greece
2026-07-16,7dd69bdb9781,Bavaria 38 Ocean,82000,39.0,1999,https://www.apolloduck.com/boat/bavaria-yachts-38-ocean-for-sale/802593,apolloduck,greece
2026-07-16,ffac4993272c,Bavaria Cruiser 40,124000,40.0,2011,https://www.apolloduck.com/boat/bavaria-yachts-40-cruiser-for-sale/790852,apolloduck,greece
2026-07-16,0c656e3aa493,Bavaria Cruiser 41,135000,40.5,2018,https://www.apolloduck.com/boat/bavaria-yachts-41-cruiser-for-sale/832001,apolloduck,greece
2026-07-16,925c2a54d631,Beneteau First 405,,40.0,1987,https://www.apolloduck.com/boat/beneteau-first-405-for-sale/765931,apolloduck,greece
2026-07-16,404c744c59a9,1988 Westerly Oceanlord 41,45000,40.5,1988,https://www.apolloduck.com/boat/westerly-oceanlord-for-sale/802326,apolloduck,greece
2026-07-16,a2aa93c64a10,Lagoon 42,300000,42.0,2019,https://www.apolloduck.com/boat/lagoon-42-for-sale/812540,apolloduck,greece
2026-07-16,28221efa7b07,2001 Bavaria 40 Ocean,73000,40.0,2001,https://www.apolloduck.com/boat/bavaria-yachts-40-ocean-for-sale/819152,apolloduck,greece
2026-07-16,3c67235de78d,Bavaria 40,,40.0,2001,https://www.apolloduck.com/boat/bavaria-yachts-40-cruiser-for-sale/801240,apolloduck,greece
2026-07-16,ccc9f9475519,2009 Jeanneau Sun Odyssey 42 DS,,41.0,2009,https://www.apolloduck.com/boat/jeanneau-sun-odyssey-42-ds-for-sale/827673,apolloduck,greece
2026-07-16,d99c2cdb3172,Jeanneau Sun Fiz 40,,40.0,1983,https://www.apolloduck.com/boat/jeanneau-sun-fizz-40-for-sale/735211,apolloduck,greece
2026-07-16,af752892b179,2000 Beneteau Oceanis 411,79500,40.0,2000,https://www.apolloduck.com/boat/beneteau-oceanis-411-for-sale/831563,apolloduck,greece
2026-07-16,c28482af6337,2023 Fountaine Pajot Astrea 42 Catamaran,529000,42.0,2023,https://www.apolloduck.com/boat/astrea-maestro-42-for-sale/811705,apolloduck,greece
2026-07-16,360a0da452ce,1992 Jeanneau Voyage 12.5 | Proven Offshore Cruiser Ready for Mediterr,,41.0,1992,https://www.apolloduck.com/boat/jeanneau-voyage-12-5-for-sale/827313,apolloduck,greece
2026-07-16,90d861d9a0ea,2008 Elan Marine Impression,109500,43.0,2008,https://www.apolloduck.com/boat/elan-impression-43-for-sale/811573,apolloduck,greece
2026-07-16,8a580c4868dc,2002 Gib Sea 43,65000,40.0,2002,https://www.apolloduck.com/boat/gib-sea-43-for-sale/827286,apolloduck,greece
2026-07-16,5ae2700c77d3,Jeanneau Sun Odyssey 419,152000,40.0,2018,https://www.apolloduck.com/boat/jeanneau-sun-odyssey-419-for-sale/826410,apolloduck,greece
2026-07-16,c2d7d432f351,2005 Jeanneau Sun Odyssey 40.3,83500,39.0,2005,https://www.apolloduck.com/boat/jeanneau-sun-odyssey-40-3-for-sale/811374,apolloduck,greece
2026-07-16,cb6f0c305862,Fountaine Pajot Astrea 42 Quatuor,380000,41.3,2020,https://www.apolloduck.com/boat/fountaine-pajot-astrea-42-for-sale/831375,apolloduck,greece
2026-07-16,2a5aa321f717,Beneteau Cyclades 43,,43.0,2005,https://www.apolloduck.com/boat/beneteau-cyclades-43-for-sale/797170,apolloduck,greece
2026-07-16,83afb7e29cbd,Wauquiez Hood 38,60000,38.1,1980,https://www.apolloduck.com/boat/wauquiez-hood-38-for-sale/830854,apolloduck,greece
2026-07-16,3d188617c750,2005 Wauquiez Centurion 40s,120000,41.2,2005,https://www.apolloduck.com/boat/wauquiez-centurion-40s-for-sale/823306,apolloduck,greece
2026-07-16,e40ff60fd31a,2000 Beneteau Oceanis 40 CC,105000,42.0,2000,https://www.apolloduck.com/boat/beneteau-oceanis-40-cc-for-sale/811081,apolloduck,greece
2026-07-16,edd49df746e4,Bavaria 41 Holiday,49000,42.1,1998,https://www.apolloduck.com/boat/bavaria-yachts-41-holiday-for-sale/831268,apolloduck,greece
2026-07-16,23a93df86120,2003 Bavaria 40 Ocean,115000,40.9,2003,https://www.apolloduck.com/boat/bavaria-yachts-40-ocean-for-sale/817995,apolloduck,greece
2026-07-16,3dec04944a07,X-Yachts X-402,59000,39.7,1985,https://www.apolloduck.com/boat/x-yachts-x-402-for-sale/817965,apolloduck,greece
2026-07-16,40f3f2983497,Dufour 412 Grand Large,,41.0,2019,https://www.apolloduck.com/boat/dufour-412-grand-large-for-sale/769487,apolloduck,greece
2026-07-16,f7813b50879c,2001 Dufour 41 Classic,74000,39.2,2001,https://www.apolloduck.com/boat/dufour-41-classic-for-sale/826967,apolloduck,greece
2026-07-16,a80d6092da5d,Dufour 385 GL,72500,38.0,2005,https://www.apolloduck.com/boat/dufour-385-grand-large-for-sale/781250,apolloduck,greece
2026-07-16,8b960a49e0ac,Beneteau Oceanis 40CC,65000,40.0,2011,https://www.apolloduck.com/boat/beneteau-oceanis-40-for-sale/778772,apolloduck,greece
2026-07-16,332b105fe42d,Bavaria 40,49000,40.0,2001,https://www.apolloduck.com/boat/bavaria-yachts-40-cruiser-for-sale/788319,apolloduck,greece
2026-07-16,ace7689bf0ee,2015 Beneteau Oceanis 41 Express,140000,40.0,2015,https://www.apolloduck.com/boat/beneteau-oceanis-41-for-sale/831036,apolloduck,greece
2026-07-16,975206fd279d,2008 Hanse 400,92500,39.7,2008,https://www.apolloduck.com/boat/hanse-400-for-sale/810148,apolloduck,greece
2026-07-16,402513b94591,2001 Grand Soleil 43,99000,42.6,2001,https://www.apolloduck.com/boat/grand-soleil-43-for-sale/810149,apolloduck,greece
2026-07-16,f9ad70a5ae70,Leopard 44,384000,42.6,2015,https://www.apolloduck.com/boat/robertson-and-caine-leopard-44-for-sale/817351,apolloduck,greece
2026-07-16,db21d270fcbe,Bali 4.1,383000,39.8,2020,https://www.apolloduck.com/boat/bali-catamarans-bali-4-1-for-sale/816991,apolloduck,greece
2026-07-16,23534a47a35e,Fountaine Pajot 42 Astrea,455000,41.3,2020,https://www.apolloduck.com/boat/fountaine-pajot-astrea-42-for-sale/817350,apolloduck,greece
2026-07-16,8a7a90dc97f2,2004 Beneteau Oceanis Clipper 423,110000,41.5,2004,https://www.apolloduck.com/boat/beneteau-oceanis-423-for-sale/830932,apolloduck,greece
2026-07-16,6feae50fb325,BALI 4.1,425000,39.8,2019,https://www.apolloduck.com/boat/bali-catamarans-bali-4-1-for-sale/758513,apolloduck,greece
2026-07-16,173dccbe7dfa,Hanse 385,139950,38.0,2012,https://www.apolloduck.com/boat/hanse-385-for-sale/809774,apolloduck,greece
2026-07-16,8322f184d856,Bavaria 42 Cruiser,,42.0,2006,https://www.apolloduck.com/boat/bavaria-yachts-42-cruiser-for-sale/778771,apolloduck,greece
2026-07-16,8d6c5d92cb3e,Beneteau 42CC,84000,42.0,2004,https://www.apolloduck.com/boat/beneteau-oceanis-42-cc-for-sale/821922,apolloduck,greece
2026-07-16,2105a986701d,DUFOUR 44,289000,43.0,2025,https://www.apolloduck.com/boat/dufour-44-grand-large-for-sale/817267,apolloduck,greece
2026-07-16,7388ff75e71b,Bavaria 39 Cruiser,79950,39.0,2008,https://www.apolloduck.com/boat/bavaria-yachts-39-cruiser-for-sale/830197,apolloduck,greece
2026-07-16,a08cd11be94d,Bavaria 38 Ocean,125000,38.0,1998,https://www.apolloduck.com/boat/bavaria-yachts-38-ocean-for-sale/806909,apolloduck,greece
2026-07-16,0675caa4d457,Beneteau Oceanis 41.1,185000,40.8,2020,https://www.apolloduck.com/boat/beneteau-oceanis-41-1-for-sale/830746,apolloduck,greece
2026-07-16,dde074f29594,LAGOON 400 S2 2017,310000,40.0,2017,https://www.apolloduck.com/boat/lagoon-400-s2-for-sale/809451,apolloduck,greece
2026-07-16,2cf66bf0fac0,Bavaria 40 Cruiser,105000,40.5,2008,https://www.apolloduck.com/boat/bavaria-yachts-40-cruiser-for-sale/826498,apolloduck,greece
2026-07-16,f7c2cd633b9e,1990 Moody 425 CC,75000,41.0,1990,https://www.apolloduck.com/boat/moody-425-cc-for-sale/798428,apolloduck,greece
2026-07-16,95ca994e2c53,2002 Bavaria 40 Owner's Version | Two Cabin Layout,74950,40.0,2002,https://www.apolloduck.com/boat/bavaria-yachts-40-cruiser-for-sale/830643,apolloduck,greece
2026-07-16,8ce9387f3fb2,2008 Dufour 40,115000,40.0,2008,https://www.apolloduck.com/boat/dufour-40-for-sale/826346,apolloduck,greece
2026-07-16,61b5b1c31424,Hallberg Rassy 41,55000,41.0,1978,https://www.apolloduck.com/boat/hallberg-rassy-41-for-sale/830192,apolloduck,greece
2026-07-16,9c60aa6a224f,Jeanneau Sun Legende 41,48000,40.5,1987,https://www.apolloduck.com/boat/jeanneau-sun-legend-41-for-sale/766511,apolloduck,greece
2026-07-16,0ebec11e1133,Dufour Gibsea 41,74950,41.0,2002,https://www.apolloduck.com/boat/gib-sea-41-for-sale/797171,apolloduck,greece
2026-07-16,4017a8211827,Sigma 41,38000,41.0,1984,https://www.apolloduck.com/boat/sigma-41-for-sale/830516,apolloduck,greece
2026-07-16,befc1f08e043,2002 Bavaria 40,,40.0,2002,https://www.apolloduck.com/boat/bavaria-yachts-40-cruiser-for-sale/830468,apolloduck,greece
2026-07-16,254cc9acd052,Leopard 40,174000,39.3,2006,https://www.apolloduck.com/boat/robertson-and-caine-leopard-40-for-sale/816713,apolloduck,greece
2026-07-16,0745a99b8d28,Lagoon 400,225000,39.3,2010,https://www.apolloduck.com/boat/lagoon-400-for-sale/816714,apolloduck,greece
2026-07-16,648b5dd8544f,"Lagoon 400, built 2018",312000,39.3,2018,https://www.apolloduck.com/boat/lagoon-400-for-sale/816715,apolloduck,greece
2026-07-16,96745a188b40,Moody 38S,75000,39.0,1996,https://www.apolloduck.com/boat/moody-38s-for-sale/807352,apolloduck,turkey
2026-07-16,f74441ff3ee2,2007 Jeanneau Sun Odyssey 42i,,42.2,2007,https://www.apolloduck.com/boat/jeanneau-sun-odyssey-42i-for-sale/795544,apolloduck,turkey
2026-07-16,54208b2ca1c2,Sun Odyssey 42i,124000,42.2,2009,https://www.apolloduck.com/boat/jeanneau-sun-odyssey-42i-for-sale/815393,apolloduck,turkey
2026-07-16,c2f56caca20e,Nauticat 42,240000,41.9,1997,https://www.apolloduck.com/boat/nauticat-42-for-sale/815334,apolloduck,turkey
2026-07-16,aac78e6bf769,Bavaria Cruiser 46,325000,40.2,2023,https://www.apolloduck.com/boat/bavaria-yachts-46-cruiser-for-sale/829126,apolloduck,turkey
2026-07-16,08d3bf0a6e47,2007 Grand Soleil 43,174000,43.0,2007,https://www.apolloduck.com/boat/grand-soleil-43-for-sale/785122,apolloduck,turkey
2026-07-16,975e5ff9db40,Oceanis 40,115000,41.0,2008,https://www.apolloduck.com/boat/beneteau-oceanis-40-for-sale/815280,apolloduck,turkey
2026-07-16,9a9fe1ad22f8,2012 Grand Soleil 39,164999,38.8,2012,https://www.apolloduck.com/boat/grand-soleil-39-for-sale/803441,apolloduck,turkey
2026-07-16,9f1e38dfdad6,1994 Atlantic 40,85000,40.0,1994,https://www.apolloduck.com/boat/atlantic-40-for-sale/782107,apolloduck,turkey
2026-07-16,eadcf03a11cc,Bavaria 41,76000,40.0,2004,https://www.apolloduck.com/boat/bavaria-yachts-41-cruiser-for-sale/797124,apolloduck,turkey
2026-07-16,e21784320d9c,2024 Bali 4.4,529000,42.0,2024,https://www.apolloduck.com/boat/bali-catamarans-bali-4-4-for-sale/822307,apolloduck,turkey
2026-07-16,cda1d00c737b,2022 Lagoon 40,307000,38.5,2022,https://www.apolloduck.com/boat/lagoon-40-for-sale/807480,apolloduck,croatia
2026-07-16,099a99b7010d,2022 Lagoon 40,307000,38.5,2022,https://www.apolloduck.com/boat/lagoon-40-for-sale/807479,apolloduck,croatia
2026-07-16,a50958aedacd,Sun Odyssey 410,209000,40.0,2023,https://www.apolloduck.com/boat/jeanneau-sun-odyssey-410-for-sale/756347,apolloduck,croatia
2026-07-16,80ecc72ffa5c,Oceanis 40.1,213000,39.7,2023,https://www.apolloduck.com/boat/beneteau-oceanis-40-1-for-sale/756346,apolloduck,croatia
2026-07-16,c2570851aeb7,BALI 4.2,519000,42.2,2024,https://www.apolloduck.com/boat/bali-catamarans-bali-4-2-for-sale/785688,apolloduck,croatia
2026-07-16,db5f99ddb3d4,LAGOON 42,469000,42.0,2024,https://www.apolloduck.com/boat/lagoon-42-for-sale/785687,apolloduck,croatia
2026-07-16,ab1007e62fc3,BENETEAU OCEANIS 40.1,229000,42.2,2024,https://www.apolloduck.com/boat/beneteau-oceanis-40-1-for-sale/785684,apolloduck,croatia
2026-07-16,6cbc737ca9e7,2021 Jeanneau Sun Odyssey 410,159000,39.0,2021,https://www.apolloduck.com/boat/jeanneau-sun-odyssey-410-for-sale/829575,apolloduck,croatia
2026-07-16,a18e4c02556e,2020 Jeanneau Sun Odyssey 440,165000,41.0,2020,https://www.apolloduck.com/boat/jeanneau-sun-odyssey-440-for-sale/829574,apolloduck,croatia
2026-07-16,ecd07dad0d10,Bali 4.2,494000,40.3,2023,https://www.apolloduck.com/boat/bali-catamarans-bali-4-2-for-sale/755314,apolloduck,croatia
2026-07-16,2d160a51a231,LAGOON 42,429000,42.0,2023,https://www.apolloduck.com/boat/lagoon-42-for-sale/755312,apolloduck,croatia
2026-07-16,1afc87251b0f,2007 Nordship 40 DS,279000,40.0,2007,https://www.apolloduck.com/boat/nordship-430-ds-for-sale/814605,apolloduck,croatia
2026-07-16,0fe16efde93a,2019 Lagoon 42,410000,42.0,2019,https://www.apolloduck.com/boat/lagoon-42-for-sale/813832,apolloduck,croatia
2026-07-16,2cc3d47bc9a1,2024 Lagoon 40,385000,38.5,2024,https://www.apolloduck.com/boat/lagoon-40-for-sale/813831,apolloduck,croatia
2026-07-16,48a2f74b12d2,2019 Lagoon 42,410000,42.0,2019,https://www.apolloduck.com/boat/lagoon-42-for-sale/813833,apolloduck,croatia
2026-07-16,ef6cecdebaad,2024 Lagoon 40,385000,38.5,2024,https://www.apolloduck.com/boat/lagoon-40-for-sale/813830,apolloduck,croatia
2026-07-16,33b1c02d2281,2021 Beneteau Oceanis 40.1,175000,40.8,2021,https://www.apolloduck.com/boat/beneteau-oceanis-40-1-for-sale/804075,apolloduck,croatia
2026-07-16,2abbffae501d,2011 Salona 41,135000,41.0,2011,https://www.apolloduck.com/boat/salona-41-for-sale/802766,apolloduck,croatia
2026-07-16,ec322d1525c1,Beneteau Oceanis 43,,42.7,2009,https://www.apolloduck.com/boat/beneteau-oceanis-43-for-sale/821907,apolloduck,croatia
2026-07-16,34c2daf61530,Excess 12,430000,38.0,2022,https://www.apolloduck.com/boat/excess-12-for-sale/810042,apolloduck,croatia
2026-07-16,a6d5281c206c,Jeanneau Sun Odyssey 380,209000,38.0,2025,https://www.apolloduck.com/boat/jeanneau-sun-odyssey-380-for-sale/809948,apolloduck,croatia
2026-07-16,dbe21e571368,2020 Leopard 40,299000,39.0,2020,https://www.apolloduck.com/boat/robertson-and-caine-leopard-40-for-sale/830712,apolloduck,croatia
